skill_rating,assists.defensiveAssists,assists.healingDone,assists.offensiveAssists,average.allDamageDoneAvgPer10Min,average.barrierDamageDoneAvgPer10Min,average.deathsAvgPer10Min,average.eliminationsAvgPer10Min,average.finalBlowsAvgPer10Min,average.healingDoneAvgPer10Min,average.heroDamageDoneAvgPer10Min,average.objectiveKillsAvgPer10Min,average.objectiveTimeAvgPer10Min,average.soloKillsAvgPer10Min,average.timeSpentOnFireAvgPer10Min,best.allDamageDoneMostInGame,best.barrierDamageDoneMostInGame,best.defensiveAssistsMostInGame,best.eliminationsMostInGame,best.environmentalKillsMostInGame,best.finalBlowsMostInGame,best.healingDoneMostInGame,best.heroDamageDoneMostInGame,best.killsStreakBest,best.meleeFinalBlowsMostInGame,best.multikillsBest,best.objectiveKillsMostInGame,best.objectiveTimeMostInGame,best.offensiveAssistsMostInGame,best.soloKillsMostInGame,best.teleporterPadsDestroyedMostInGame,best.timeSpentOnFireMostInGame,best.turretsDestroyedMostInGame,combat.barrierDamageDone,combat.damageDone,combat.deaths,combat.eliminations,combat.environmentalKills,combat.finalBlows,combat.heroDamageDone,combat.meleeFinalBlows,combat.multikills,combat.objectiveKills,combat.objectiveTime,combat.soloKills,combat.timeSpentOnFire,game.gamesLost,game.gamesPlayed,game.gamesTied,game.gamesWon,game.timePlayed,matchAwards.cards,matchAwards.medals,matchAwards.medalsBronze,matchAwards.medalsGold,matchAwards.medalsSilver,miscellaneous.teleporterPadsDestroyed,miscellaneous.turretsDestroyed,assists.reconAssists,best.reconAssistsMostInGame,top_hero,games_played,rank,top_hero_type
1706,5,4960,15,5514,935,7.96,11.74,5.15,399,4214,5.47,47,1.69,19,12360,3792,5,23,1,14,2578,11283,23,0,3,11,133,9,14,0,69,8,11630,52388,99,146,1,64,52388,0,2,68,579,21,233,6,11,1,4,7460,0,13,7,3,3,0,19,12,12,dVa,65,47091,tank
2544,2,4364,19,11886,3386,8.54,18.88,9.75,230,8164,9.6,68,2.11,55,21402,9067,2,34,4,20,1401,16754,34,2,4,22,196,6,20,0,171,4,64224,154849,162,358,6,185,154849,6,7,182,1290,40,1036,7,16,0,9,11380,7,51,14,25,12,0,13,2,2,torbjorn,55,26312,damage
2625,1041,493552,104,3034,764,6.68,11.84,2.12,8003,2162,6.92,78,0.24,18,22551,14720,54,40,0,10,19218,7211,40,1,4,31,206,15,10,0,182,6,47088,133339,412,730,0,131,133339,5,9,427,4828,15,1120,25,53,4,24,37000,32,112,26,58,28,0,15,0,0,moira,21,23123,support
2234,9,6729,23,7612,1840,9.33,15.79,7.18,4829,5569,10.76,60,0.72,14,10607,2564,9,22,0,10,6729,7760,22,0,0,15,84,23,10,0,20,0,2564,7760,13,22,0,10,7760,0,0,15,84,1,20,1,1,0,0,836,0,3,0,0,3,0,0,0,0,zenyatta,19,37303,support
1927,125,23849,68,7251,2247,8.34,16.96,4.9,1123,4768,9.8,106,0.66,57,18523,11095,23,42,1,12,5806,9338,42,1,3,25,314,14,12,0,351,3,47706,101234,177,360,1,104,101234,1,1,208,2252,14,1211,11,20,0,9,12739,7,61,20,22,19,0,9,0,0,zarya,26,44450,tank
2901,67,17665,89,12689,2578,6.62,28.95,19.95,192,9980,8.1,41,4.94,206,27219,8489,17,64,1,45,3258,23037,64,4,4,27,225,12,45,1,713,15,236582,915979,608,2657,3,1831,915979,66,35,743,3725,453,18882,21,78,2,55,55067,52,226,43,128,55,2,48,30,18,hanzo,41,13819,damage
2154,153,96622,304,8954,2616,7.47,16.6,6.12,994,5966,6.65,63,1.24,25,21391,10501,19,52,3,19,10704,14273,52,1,5,23,223,19,19,0,367,10,254352,580145,726,1614,17,595,580145,8,17,647,6169,121,2388,36,84,1,47,58346,11,182,77,49,56,0,103,3,3,mei,108,39521,damage
2633,122,81678,53,7970,2664,7.51,13.55,4.49,5734,5065,6.95,97,0.35,78,26991,10589,32,37,2,23,17042,15404,37,0,3,18,393,26,23,0,291,5,37947,72146,107,193,2,64,72146,0,3,99,1383,5,1111,5,12,1,6,8547,6,31,10,12,9,0,9,0,0,baptiste,26,22800,support
1686,0,2499,29,9506,2586,8.13,17.9,8.9,274,6437,8.46,74,2.86,66,13912,5330,0,30,1,17,1012,9608,30,2,3,14,181,13,17,0,233,13,23546,58602,74,163,2,81,58602,3,1,77,669,26,604,7,10,0,3,5462,2,29,6,11,12,0,17,0,0,dVa,30,47271,tank
2255,81,53425,54,6650,2233,7.9,11.82,4.6,2994,4224,5.04,70,0.62,19,18948,6816,28,36,0,14,10845,11579,36,2,0,18,213,11,14,0,122,2,39847,75376,141,211,0,82,75376,4,0,90,1253,11,331,14,17,0,3,10707,1,36,13,11,12,0,3,0,0,reinhardt,45,36723,tank
2943,152,69967,63,5108,1823,4.89,11.4,2.96,10359,3169,5.63,100,0.3,109,15072,7769,41,26,3,8,19601,7440,26,1,0,17,247,20,8,0,240,3,12312,21403,33,77,3,20,21403,2,0,38,675,2,735,1,6,1,4,4052,3,12,2,7,3,0,3,0,0,lucio,63,12661,support
3004,957,587258,629,6572,2425,5.22,14.99,4.33,7774,4008,6.7,95,0.52,94,23304,11726,44,35,4,21,18463,12422,35,3,3,19,310,22,21,2,365,5,183153,302717,394,1132,22,327,302717,39,4,506,7152,39,7111,22,62,5,35,45322,26,145,33,45,67,2,28,0,0,lucio,80,10637,support
2648,0,2479,96,11946,4711,5.52,18.58,6.73,143,6781,9.44,107,0.63,47,24605,10892,0,48,0,17,2466,18233,48,0,4,24,315,30,17,0,150,5,81886,117862,96,323,0,117,117862,0,6,164,1854,11,812,6,14,0,8,10428,5,40,14,10,16,0,14,0,0,orisa,31,22225,tank
2707,379,209353,122,5951,1993,6.43,15.78,3.7,7523,3920,7.19,87,0.29,38,18203,8046,42,39,2,10,19311,10151,39,3,3,24,359,21,10,0,189,1,55471,109087,179,439,7,103,109087,4,1,200,2408,8,1047,9,23,1,13,16696,6,52,13,19,20,0,1,0,0,lucio,23,20018,support
3011,401,204434,221,6741,1889,7.62,15.34,4.88,6088,4675,6.79,78,0.77,73,17496,7782,51,37,3,13,17581,9510,37,1,3,21,245,29,13,0,385,3,63415,156982,256,515,5,164,156982,8,7,228,2629,26,2454,17,29,0,12,20148,8,76,23,20,33,0,8,0,0,zenyatta,56,10363,support
2100,141,71553,138,11385,3810,7.32,20.32,10.08,1423,7321,9.94,89,1.57,81,31321,12816,20,44,3,27,9035,19680,44,0,3,31,270,20,27,0,355,6,191593,368151,368,1022,6,507,368151,0,9,500,4480,79,4062,16,41,2,23,30173,18,139,39,53,47,0,27,4,4,bastion,90,40857,damage
3432,374,176916,776,10795,3377,7.6,21.07,9.87,1074,7085,8.34,79,1.87,87,27739,15337,48,51,1,40,18538,19408,51,3,4,26,446,22,40,1,590,16,556235,1167062,1251,3471,4,1626,1167062,34,41,1374,13038,308,14314,61,146,1,84,98828,58,446,125,172,149,4,90,9,9,orisa,114,3778,tank
2230,15,36436,383,9489,2631,8.01,17.99,7.98,376,6527,8.92,112,1.24,64,24156,10459,5,52,4,26,3752,17153,52,2,6,25,562,18,26,1,390,6,254874,632250,776,1743,16,773,632250,17,30,864,10830,120,6213,35,86,4,47,58123,34,222,72,67,83,2,45,0,0,reinhardt,84,37414,tank
2837,17,12655,7,3700,1141,9.03,3.39,0.56,7144,2559,1.69,26,0,0,3522,1354,12,5,0,1,7461,2365,5,0,0,3,26,4,1,0,0,0,2021,4534,16,6,0,1,4534,0,0,3,47,0,0,2,2,0,0,1063,0,3,1,1,1,0,0,0,0,ana,84,15644,support
2213,556,260596,227,10400,2881,6.92,19.56,9.24,1732,7129,8.44,82,2.23,70,33497,13065,39,67,2,44,18158,19872,67,2,5,33,319,19,44,1,450,16,433486,1072448,1041,2942,16,1390,1072448,29,50,1270,12298,335,10565,61,129,3,65,90263,38,350,90,119,141,2,151,3,3,wreckingBall,239,37917,tank
1495,471,190245,139,4283,1090,5.92,11.36,3.83,5364,3036,5.89,69,0.73,19,12270,4649,47,34,0,12,14967,8016,34,1,3,21,224,22,12,0,236,9,38658,107677,210,403,0,136,107677,3,1,209,2460,26,680,20,34,2,12,21279,9,65,18,26,21,0,32,15,15,mercy,60,48518,support
2812,0,1969,16,6431,1097,6.6,17.64,6.55,107,5263,7.36,104,1.08,31,13193,2751,0,45,1,16,969,10132,45,1,3,25,365,6,16,0,266,3,20265,97260,122,326,4,121,97260,6,2,136,1924,20,578,5,16,2,9,11089,6,23,8,7,8,0,5,1,1,winston,506,16486,tank
1753,16,21038,8,4838,1246,7.79,12.38,4.13,4822,3262,6.19,72,1.38,9,9137,3066,7,26,0,8,9251,5876,26,1,0,13,170,3,8,0,37,2,5439,14233,34,54,0,18,14233,1,0,27,316,6,37,3,5,0,2,2618,3,6,1,3,2,0,3,0,0,mercy,39,46628,support
2595,28,22410,4,8673,1776,8.48,18.47,10.08,1087,6580,5.82,59,2.67,33,30053,8312,11,46,1,32,5314,19758,46,1,4,14,167,2,32,2,160,10,36640,135706,175,381,1,208,135706,2,3,120,1221,55,685,13,20,0,7,12375,3,52,19,16,17,2,18,3,2,genji,119,24277,damage
1562,38,21537,16,9697,2499,6.07,23.81,9.89,813,6751,7.81,88,2.79,98,18974,9208,24,56,3,19,6081,12063,56,4,4,20,186,6,19,2,387,7,66243,178914,161,631,8,262,178914,20,3,207,2331,74,2606,8,27,0,19,15902,8,67,21,26,20,2,41,0,0,dVa,31,48177,tank
3126,410,533537,833,9798,3321,6.1,19.64,8.94,2091,6113,9.48,111,1.51,64,27547,12900,32,68,4,27,16865,18642,68,4,5,42,506,21,27,1,582,18,847228,1559646,1557,5012,57,2282,1559646,141,50,2419,28263,386,16418,97,215,6,112,153079,52,750,282,258,209,5,235,0,0,roadhog,106,7679,tank
2808,9,2712,5,4856,650,10.05,13.41,8.38,758,4128,2.23,15,4.75,5,6079,941,9,21,0,12,2712,5344,21,3,0,4,39,5,12,0,20,1,2329,14780,36,48,0,30,14780,5,0,8,55,17,20,5,5,0,0,2148,0,15,7,5,3,0,1,0,0,zenyatta,226,16620,support
3118,291,190572,212,8140,2153,8.47,17.74,8.93,1812,5779,6.14,51,1.98,40,22938,8392,21,45,1,26,10511,14062,45,2,4,23,284,14,26,2,248,9,226522,607977,891,1866,3,939,607977,11,17,646,5320,208,4248,45,88,1,42,63119,15,201,82,41,78,2,75,2,2,mccree,179,7842,damage
1056,22,14477,134,4411,1203,5.31,12.4,4.61,409,2497,5.62,49,1.19,9,14519,11434,13,35,1,12,3159,8299,35,0,0,18,249,11,12,0,105,6,42580,88375,188,439,1,163,88375,0,0,199,1749,42,325,13,32,2,17,21236,6,44,26,13,5,0,22,0,0,sombra,25,49348,damage
2885,2137,1431648,1023,8081,2790,7.47,16.33,5.01,6102,5042,6.84,93,0.59,64,41703,13263,34,46,5,23,20175,27122,46,3,4,30,358,25,23,1,493,11,654643,1183036,1752,3831,45,1176,1183036,90,28,1606,21794,139,15081,88,193,3,102,140780,50,537,142,188,206,2,161,10,9,lucio,150,14289,support
2144,68,36136,29,3565,407,9.31,11.34,4.76,3658,3079,4.55,48,1.21,25,7416,1280,18,25,0,15,9808,7206,25,1,0,10,89,7,15,0,124,1,4019,30419,92,112,0,47,30419,1,0,45,477,12,249,7,10,1,2,5928,2,16,4,5,7,0,1,0,0,baptiste,36,39792,support
3314,833,393833,468,4625,1176,6.12,12.03,4.9,6128,3158,4.82,68,0.9,63,16721,7660,52,41,0,20,19695,10189,41,2,4,22,402,20,20,1,440,27,75556,202956,393,773,0,315,202956,17,5,310,4385,58,4077,27,55,2,26,38558,25,119,33,51,35,2,79,0,0,mercy,49,4919,support
2028,0,6549,50,6104,529,5,14.62,7.22,1212,4512,6.66,48,1.85,50,9529,955,0,28,0,15,1857,6725,28,0,0,13,73,23,15,0,120,7,2861,24384,27,79,0,39,24384,0,0,36,257,10,272,3,5,0,2,3242,3,11,7,1,3,0,7,0,0,sombra,27,42493,damage
2294,164,106288,93,3025,901,4.76,6.93,1.61,7436,1926,3.36,82,0.07,27,6442,2725,27,18,0,5,13799,4092,18,1,3,9,226,15,5,0,140,1,12879,27535,68,99,0,23,27535,1,1,48,1169,1,392,8,12,0,4,8576,2,23,6,9,8,0,1,0,0,ana,97,35605,support
3039,303,148315,104,4475,1683,5.93,12.64,3.08,8297,2623,6.43,81,0.39,33,17547,7513,37,32,0,10,19929,9111,32,2,3,18,199,20,10,0,322,3,30079,46880,106,226,0,55,46880,4,1,115,1456,7,587,4,13,0,9,10725,6,26,6,11,9,0,8,0,0,mercy,104,9509,support
2600,15,4250,7,10905,2550,6.8,24.91,12.43,263,7843,8.84,65,2.29,101,18470,5440,9,42,0,22,2399,14657,42,2,5,18,146,4,22,0,475,12,41253,126867,110,403,0,201,126867,6,5,143,1051,37,1636,7,16,0,9,9705,5,42,15,7,20,0,36,0,0,genji,130,24091,damage
2429,484,251905,316,9806,2624,6.92,20.43,9.26,2288,6878,7.87,64,1.87,69,26911,9488,37,64,2,40,13205,19020,64,2,4,34,286,27,40,0,467,14,288926,757215,762,2249,5,1020,757215,21,13,866,7041,206,7585,49,100,0,51,66059,31,259,96,89,74,0,45,14,8,dVa,100,31043,tank
3465,368,177165,275,10004,3415,7.29,18.5,6.92,2082,6413,7.27,74,1.01,48,30902,17369,38,44,3,20,19010,15782,44,2,3,24,452,22,20,2,437,8,290637,545778,620,1574,8,589,545778,13,5,619,6260,86,4118,37,72,2,33,51060,20,204,53,80,71,3,48,5,4,soldier76,265,3535,damage
2881,11406,6412326,1437,5481,1378,6.64,16.52,3.93,9458,3944,8.94,85,0.55,45,31386,15834,57,53,6,22,30779,18359,53,1,6,36,430,30,22,2,498,14,934002,2673949,4501,11197,103,2663,2673949,6,132,6059,57301,374,30223,264,544,14,265,406779,336,1477,375,728,374,5,199,0,0,moira,544,14390,support
3641,294,94102,165,8708,2449,7.33,17.82,7.39,1801,6137,6.91,66,1.45,49,26176,13492,38,51,1,22,12602,15589,51,3,5,21,322,22,22,0,401,18,127924,320599,383,931,2,386,320599,12,9,361,3444,76,2570,22,44,1,21,31344,9,113,41,34,38,0,22,21,21,widowmaker,44,1988,damage
2022,481,224031,134,4795,1262,6.98,10.61,5,5212,3480,4.86,77,1.19,48,26009,8235,50,38,0,24,18217,17767,38,2,3,21,201,18,24,1,572,3,54233,149592,300,456,0,215,149592,6,4,209,3307,51,2080,18,37,0,19,25789,8,68,20,18,30,1,11,12,12,mercy,33,42630,support
1518,16,15877,23,6402,1076,6.21,14.45,7.07,1700,5107,6.64,52,1.28,60,12706,3292,5,34,2,20,3994,9128,34,0,4,14,97,9,20,0,186,6,10050,47706,58,135,2,66,47706,0,2,62,483,12,565,6,9,0,3,5605,3,17,7,5,5,0,6,0,0,mei,65,48413,damage
2001,453,240344,303,7063,2019,6.08,18.52,7.68,3848,4806,8.31,84,1.79,54,25446,12956,47,51,2,20,13141,13085,51,1,3,31,233,33,20,2,450,14,126124,300200,380,1157,14,480,300200,1,9,519,5233,112,3404,27,53,2,24,37476,26,184,53,63,68,3,84,1,1,roadhog,44,43158,tank
2592,144,107410,90,7432,2367,7.96,16.62,5.56,4698,4876,8,88,0.96,59,19394,10543,31,37,3,16,14664,12122,37,1,3,19,245,19,16,0,281,7,54125,111467,182,380,8,127,111467,3,3,183,2001,22,1353,10,21,0,11,13717,10,53,11,28,14,0,16,0,0,lucio,203,24380,support
1959,27,14448,4,10581,2279,9.06,22.69,12.7,1119,7894,9.99,68,3.33,86,21420,5783,7,46,0,27,2882,15488,46,0,3,23,227,2,27,1,304,10,29430,101918,117,293,0,164,101918,0,1,129,882,43,1104,6,10,0,4,7747,6,37,7,20,10,2,46,0,0,soldier76,147,43951,damage
2390,16,13045,64,9839,3585,8.1,15.24,6.27,1136,5671,9.06,57,1.22,16,19319,10198,8,28,1,16,5015,10670,28,0,3,20,144,16,16,1,112,8,41149,65103,93,175,2,72,65103,0,2,104,655,14,184,5,11,0,6,6888,3,25,9,4,12,1,15,0,0,orisa,19,32379,tank
2525,0,0,0,6714,2884,8.24,20.6,4.12,0,3830,8.24,0,0,0,1630,700,0,5,0,1,0,930,5,0,0,2,0,0,1,0,0,0,700,930,2,5,0,1,930,0,0,2,0,0,0,1,1,0,0,146,0,0,0,0,0,0,0,0,0,mccree,47,27146,damage
3464,727,321040,246,5492,2007,5.73,10.47,3.14,7154,3263,5.12,72,0.27,40,28876,17139,73,43,0,14,22586,11222,43,1,5,26,393,20,14,1,310,4,90062,146459,257,470,0,141,146459,1,5,230,3225,12,1802,22,39,0,17,26927,20,77,18,19,40,1,11,0,0,mercy,96,3540,support
3060,22,2479,32,10564,4564,6.38,15.38,5.53,176,5742,7.87,90,0.5,51,26339,12879,13,34,1,14,1758,14949,34,1,4,17,243,9,14,0,254,2,64395,81018,90,217,1,78,81018,2,5,111,1268,7,723,8,11,0,3,8466,2,25,10,6,9,0,4,0,0,zarya,154,9013,tank
2424,713,364260,496,10409,2944,7.68,20.16,10.84,940,7273,8.64,81,2.45,71,44441,22971,45,63,3,41,17910,21847,63,2,6,35,484,27,41,1,747,12,1140805,2818740,2975,7815,28,4200,2818740,35,89,3348,31550,948,27415,155,325,9,161,232539,72,895,307,284,303,1,251,7,7,doomfist,191,31230,damage
2735,0,1179,0,9989,2765,7.57,19.69,11.78,198,7087,8.75,31,3.2,84,17945,7310,0,38,0,18,1139,11421,38,0,0,24,104,6,18,0,213,1,16425,42102,45,117,0,70,42102,0,0,52,184,19,501,4,5,0,1,3564,0,5,2,1,2,0,1,6,5,widowmaker,251,19046,damage
2606,60,34555,38,12610,4288,8.93,19.67,10.8,779,8183,9.72,87,2.1,75,37020,13128,13,48,0,28,4905,23822,48,1,4,25,324,6,28,0,333,3,190122,362798,396,872,0,479,362798,4,16,431,3872,93,3316,11,33,2,20,26602,6,108,39,35,34,0,7,1,1,junkrat,31,23868,damage
1803,369,222647,321,9887,3378,7.19,17.28,6.33,3486,6256,8.69,99,0.96,59,54312,23299,27,53,8,35,13393,29859,53,3,3,34,311,22,35,1,369,9,215729,399607,459,1104,24,404,399607,11,9,555,6308,61,3781,20,55,1,34,38323,12,145,40,48,57,1,42,0,0,lucio,105,46090,support
2648,13,4689,4,2966,1857,6.44,0.99,0,2322,1088,0,70,0,0,5988,3750,13,2,0,0,4689,2197,2,0,0,0,123,4,0,0,0,1,3750,2197,13,2,0,0,2197,0,0,0,142,0,0,2,2,0,0,1211,0,0,0,0,0,0,1,0,0,mercy,30,22225,support
2881,42,14529,36,6440,3047,6.66,11.34,2.16,2614,3246,5.22,80,0.18,8,17923,9412,23,32,0,8,9456,7889,32,1,3,14,197,14,8,0,26,13,16934,18040,37,63,0,12,18040,1,2,29,444,1,46,2,4,0,2,3335,1,6,1,1,4,0,13,0,0,ana,33,14390,support
3047,241,125674,97,7611,2709,8.02,12.85,4.7,4048,4602,6.15,72,0.77,37,21371,9635,34,27,1,15,18042,10097,27,1,4,13,159,18,15,1,227,5,84114,142885,249,399,1,146,142885,2,8,191,2231,24,1141,15,27,0,12,18629,4,54,17,18,19,4,23,1,1,mercy,74,9305,support
3064,1272,556714,323,10879,3402,5.77,19.23,7.85,4580,7070,8.15,79,1.18,79,35413,16810,38,53,1,30,19284,18992,53,2,4,27,279,14,30,2,517,10,413597,859508,702,2338,11,954,859508,18,23,991,9579,144,9603,44,103,2,57,72939,54,314,89,122,103,10,146,0,0,brigitte,21,8932,support
3346,285,176184,269,9945,2705,8.97,18.4,8.63,2055,6864,6.4,47,2.19,81,24344,9448,39,66,1,37,14692,19422,66,4,4,27,175,18,37,2,426,6,231855,588377,769,1577,3,740,588377,47,24,549,4028,188,6986,45,79,1,33,51432,18,195,59,65,71,3,44,12,8,genji,307,4584,damage
2641,0,53,0,12119,4859,6.91,22.39,8.25,2.84,6784,10.87,140,0.91,71,25709,11348,0,46,0,22,30,14230,46,1,4,26,325,0,22,3,540,10,90721,126681,129,418,0,154,126681,1,10,203,2621,17,1326,5,15,1,9,11203,2,45,10,15,20,7,18,0,0,dVa,386,22479,tank
1747,330,190775,125,10061,3045,7.36,20.13,10.42,2409,6627,8.96,60,3.12,74,33185,17404,45,63,2,47,15028,20260,63,2,4,36,241,16,47,3,606,17,241143,524887,583,1594,7,825,524887,11,16,710,4756,247,5861,36,70,1,33,47521,27,217,77,81,59,4,118,1,1,junkrat,70,46685,damage
2785,69,39331,2,1862,626,7.64,5.9,1.75,8588,1189,2.4,39,0,4,4167,1924,38,15,0,4,15200,3133,15,1,0,8,65,1,4,0,21,1,2866,5446,35,27,0,8,5446,1,0,11,180,0,21,3,4,0,1,2748,1,5,1,3,1,0,1,0,0,mercy,73,17347,support
2815,210,138777,115,8893,2712,6.96,18.03,7.11,3000,5919,7,61,1.32,54,26459,16204,29,45,1,20,13798,13928,45,1,3,26,280,18,20,1,321,6,125470,273800,322,834,2,329,273800,2,6,324,2827,61,2511,23,40,1,16,27754,11,110,27,41,42,1,17,9,5,mccree,73,16365,damage
2074,558,211617,136,6883,1671,7.29,15.83,5.79,2934,4950,7.51,75,1.37,34,18662,10491,56,60,3,23,19540,15835,60,1,5,28,308,14,23,0,410,11,120515,357098,526,1142,11,418,357098,10,18,542,5418,99,2488,27,67,3,37,43282,34,157,41,70,46,0,63,0,0,symmetra,113,41467,damage
2031,342,162931,131,9829,3043,7.95,17.77,8.03,1601,6428,6.89,56,1.38,46,27069,12649,38,49,5,30,14528,20785,49,1,4,26,241,10,30,1,449,7,309746,654296,809,1809,14,817,654296,9,18,701,5657,140,4662,39,89,3,47,61073,14,208,93,45,70,4,64,5,3,soldier76,72,42429,damage
1963,1241,679871,918,8341,2215,8.24,15.49,7.93,2433,5875,6.25,75,1.67,53,27447,11536,38,52,2,29,22056,17194,52,1,4,24,478,28,29,3,501,8,618907,1641544,2301,4327,6,2216,1641544,10,35,1747,20882,466,14762,107,232,6,119,167639,61,516,162,177,176,9,119,21,21,reinhardt,364,43892,tank
2697,317,221394,147,9141,3367,7.61,15.33,6.57,2248,5527,7.23,105,1.04,48,30264,16115,43,54,1,27,16146,17536,54,2,4,31,477,14,27,1,321,12,331572,544353,749,1510,1,647,544353,12,25,712,10308,102,4739,46,83,0,37,59091,16,202,72,52,78,2,47,1,1,genji,42,20405,damage
3002,1,182056,493,15898,6952,8.38,20.72,10.89,1081,8523,8.72,58,1.71,71,45516,24293,1,55,2,31,3678,22894,55,1,4,32,301,31,31,4,473,12,1171116,1435741,1411,3490,5,1835,1435741,2,34,1469,9702,288,12016,66,150,4,80,101070,68,446,133,175,138,22,106,0,0,bastion,310,10734,damage
2902,576,215294,217,9634,2902,8.06,19.78,7.59,4314,6425,7.83,80,0.92,93,24597,10590,57,51,1,27,20970,16154,51,3,5,22,352,21,27,1,524,12,144821,320655,402,987,2,379,320655,9,21,391,4016,46,4648,20,43,0,23,29944,15,138,55,37,46,2,52,0,0,reinhardt,94,13800,tank
3592,156,108212,102,7214,2996,6.77,12.47,2.95,7258,4038,5.16,97,0.2,45,15768,9561,26,23,2,7,15395,7678,23,1,0,16,327,19,7,0,219,5,44673,60211,101,186,3,44,60211,3,0,77,1445,3,669,7,12,0,5,8946,4,37,7,15,15,0,7,0,0,lucio,45,2340,support
2169,594,236059,275,8888,4190,6.07,17.77,5.18,1845,4524,7.86,101,0.59,27,25169,15169,44,61,2,19,15751,14649,61,1,4,26,338,32,19,3,492,7,535948,578664,776,2273,6,663,578664,1,27,1006,12871,76,3397,56,107,4,47,76749,33,279,88,103,88,13,47,0,0,dVa,53,39120,tank
2456,87,75464,41,9272,2195,7.91,19.85,9.51,2417,6895,9.16,94,1.83,78,25172,9718,22,42,3,29,14936,15158,42,1,5,20,284,9,29,2,480,2,68545,215312,247,620,9,297,215312,1,8,286,2936,57,2428,15,28,0,13,18736,8,88,23,33,32,5,6,0,0,reaper,24,30071,damage
2491,409,266357,281,8817,2474,7.02,18.37,8.05,2565,6062,8.41,93,1.15,58,31259,14818,46,49,3,26,17822,15531,49,3,6,27,479,17,26,2,372,7,256917,629627,729,1908,21,836,629627,30,24,874,9624,119,6038,46,87,4,37,62318,29,226,81,79,66,6,62,6,6,reinhardt,277,28823,tank
2310,136,384375,867,11439,3150,7.78,19.72,11.45,1074,7985,6.78,50,3.38,78,32251,21942,15,55,3,41,7249,20996,55,2,6,35,547,28,41,3,516,10,1127588,2858712,2784,7060,33,4100,2858712,26,103,2429,17930,1209,27922,147,306,9,150,214798,121,835,277,316,241,14,318,6,5,reaper,239,35112,damage
2839,5,0,39,11925,5299,7.82,15.41,5.81,0,6410,8.71,110,0.22,40,20280,10344,5,26,0,11,0,10476,26,0,0,18,247,23,11,0,107,0,23721,28695,35,69,0,26,28695,0,0,39,494,1,181,2,3,0,1,2686,2,9,1,3,5,0,0,0,0,orisa,105,15590,tank
2512,552,375760,202,3001,784,6.12,10.16,2.02,9470,2182,5.49,91,0.3,29,9237,2909,37,33,4,8,20345,6057,33,1,3,22,354,31,8,0,150,5,31116,86589,243,403,10,80,86589,2,3,218,3598,12,1162,15,29,1,13,23808,12,52,8,20,24,0,7,0,0,lucio,74,27841,support
1986,90,54791,20,2014,317,7.45,7.13,3.02,5918,1588,2.59,74,0.22,11,4495,1578,22,27,0,10,11285,3365,27,1,0,9,136,6,10,0,96,3,2934,14705,69,66,0,28,14705,1,0,24,688,2,102,4,8,0,4,5555,4,12,3,7,2,0,3,0,0,mercy,53,43453,support
2176,143,94719,187,10438,4288,6.12,20.43,7.28,1805,5759,9.89,125,0.9,71,22382,14827,39,50,2,26,16189,13491,50,4,3,26,379,21,26,1,480,12,225020,302248,321,1072,4,382,302248,19,11,519,6564,47,3710,22,44,3,19,31487,19,149,53,49,47,1,61,0,0,dVa,26,38924,tank
2066,0,1658,0,7840,4007,3.11,19.69,8.29,1719,3694,12.44,34,1.04,15,7564,3866,0,19,0,8,1658,3564,19,0,0,12,33,0,8,0,15,2,3866,3564,3,19,0,8,3564,0,0,12,33,1,15,0,1,0,1,579,1,4,2,1,1,0,2,0,0,bastion,144,41672,damage
3410,486,263835,1176,11449,4972,7.39,17.43,6.26,1782,6072,8.02,89,0.82,62,33677,17462,40,43,2,26,12734,17715,43,3,5,30,358,37,26,1,544,19,736093,898924,1094,2581,5,927,898924,25,29,1188,13233,122,9162,53,122,2,67,88827,50,332,105,121,106,5,121,3,3,orisa,175,3978,tank
2569,113,95125,40,6217,2346,8.86,12.34,4.43,8266,3799,6.95,99,0.61,65,19401,10635,31,35,0,23,14173,11344,35,0,4,22,236,8,23,0,188,3,27003,43718,102,142,0,51,43718,0,3,80,1135,7,743,4,10,1,5,6905,8,27,7,8,12,0,4,0,0,lucio,31,25317,support
2703,841,422961,395,7765,1968,5.73,16.51,6.64,3747,5222,7.04,57,1.31,40,24018,10498,48,53,1,24,18044,16914,53,0,4,26,451,16,24,4,455,14,222109,589419,647,1864,2,749,589419,0,18,795,6404,148,4563,46,99,5,48,67730,34,234,84,86,64,11,145,0,0,sombra,138,20173,damage
1475,541,259095,46,1612,447,9.05,5.35,1.65,6184,1144,3.13,97,0.21,7,7005,3392,44,24,1,10,16277,5999,24,0,0,17,378,12,10,1,82,3,18750,47947,379,224,2,69,47947,0,0,131,4044,9,285,17,35,0,18,25141,15,57,12,26,19,1,7,0,0,mercy,77,48596,support
2227,85,29997,35,7192,2302,6.71,18.19,7.23,2236,4668,7.68,63,1.64,48,16958,6109,25,50,0,14,7826,11284,50,0,3,26,213,9,14,0,239,5,30888,62619,90,244,0,97,62619,0,2,103,845,22,649,6,12,1,5,8049,2,32,9,13,10,0,7,4,4,zarya,27,37513,tank
